feature,key,L,eta,split,distinct_h,cell_count,mean_z,std_z
tau,16,4096,0.6595362381022669,holdout,13,13,-0.015724813681128564,0.12375978644255628
tau,16,8192,0.7144975912774558,train,4,4,0.0026846022257219077,0.2518907147523518
tau,16,8192,0.7144975912774558,holdout,13,13,-0.02188536043829314,0.17428817217732823
tau,18,256,0.4396908254015113,train,2,2,-0.01141211604095563,0.0402725065223567
tau,18,256,0.4396908254015113,holdout,5,5,0.028242320819112626,0.05704305414874366
tau,18,512,0.4946521785767002,train,2,2,0.00838556118714816,0.03707264957264955
tau,18,512,0.4946521785767002,holdout,5,5,0.039736983643602966,0.05432427045604466
tau,18,1024,0.5496135317518891,train,2,2,0.01016695205479452,0.05297246862484838
tau,18,1024,0.5496135317518891,holdout,5,5,0.05622859589041096,0.07755577603538645
tau,18,2048,0.604574884927078,train,2,2,0.013326593653161363,0.07329252577319587
tau,18,2048,0.604574884927078,holdout,5,5,0.07844086178755405,0.10807002800773893
tau,18,4096,0.6595362381022669,train,2,2,0.019112240484429065,0.10272469296324897
tau,18,4096,0.6595362381022669,holdout,5,5,0.11146193771626296,0.15121930331580571
tau,18,8192,0.7144975912774558,train,2,2,0.03624697589963925,0.12944078947368434
tau,18,8192,0.7144975912774558,holdout,5,5,0.15149297585092053,0.21810287455053332
tau,2,256,0.4396908254015113,train,54,54,0.000801889773732777,0.04044595081203933
tau,2,256,0.4396908254015113,holdout,43,43,0.005174021747757759,0.04123010802077736
tau,2,512,0.4946521785767002,train,54,54,-0.0024874087071654004,0.04085813129856919
tau,2,512,0.4946521785767002,holdout,43,43,-0.0006535572515439099,0.03679953121918498
tau,2,1024,0.5496135317518891,train,54,54,-0.0038388666920344985,0.05779552703793063
tau,2,1024,0.5496135317518891,holdout,43,43,-0.0004405264415418928,0.05203374138680946
tau,2,2048,0.604574884927078,train,54,54,-0.005754186053470149,0.08218964468760664
tau,2,2048,0.604574884927078,holdout,43,43,-0.0005368428371511398,0.07327048077713955
tau,2,4096,0.6595362381022669,train,54,54,-0.008840750352428548,0.11664934947807806
tau,2,4096,0.6595362381022669,holdout,43,43,0.00022632171883801166,0.1037076290659063
tau,2,8192,0.7144975912774558,train,54,54,-0.013337221593652193,0.16559233549205896
tau,2,8192,0.7144975912774558,holdout,43,43,0.0009466316302604089,0.14731212067754956
tau,20,256,0.4396908254015113,train,1,1,-0.0507679180887372,0
tau,20,256,0.4396908254015113,holdout,2,2,-0.029650170648464164,0.029261671405757302
tau,20,512,0.4946521785767002,train,1,1,-0.058170109136072755,0
tau,20,512,0.4946521785767002,holdout,2,2,-0.015940120815209548,0.04711538461538465
tau,20,1024,0.5496135317518891,train,1,1,-0.0839041095890411,0
tau,20,1024,0.5496135317518891,holdout,2,2,-0.022741866438356163,0.06439938685677997
tau,20,2048,0.604574884927078,train,1,1,-0.12005324538830876,0
tau,20,2048,0.604574884927078,holdout,2,2,-0.03079164516442711,0.089830326460481
tau,20,4096,0.6595362381022669,train,1,1,-0.16771193771626297,0
tau,20,4096,0.6595362381022669,holdout,2,2,-0.043414792387543255,0.1282242724967388
tau,20,8192,0.7144975912774558,train,1,1,-0.23291104941714758,0
tau,20,8192,0.7144975912774558,holdout,2,2,-0.05012549715319117,0.1859649122807018
tau,24,256,0.4396908254015113,holdout,4,4,-0.01151877133105802,0.01848554952499428
tau,24,512,0.4946521785767002,holdout,4,4,-0.01624230320033202,0.028662627109301713
tau,24,1024,0.5496135317518891,holdout,4,4,-0.026113013698630144,0.04140501307220209
tau,24,2048,0.604574884927078,holdout,4,4,-0.038688885847782004,0.06233995810154722
tau,24,4096,0.6595362381022669,holdout,4,4,-0.058147707612456745,0.09107094391665566
tau,24,8192,0.7144975912774558,holdout,4,4,-0.08639185646240241,0.1263908198095662
tau,3,256,0.4396908254015113,train,6,6,0.00785693970420933,0.05268407164783267
tau,3,256,0.4396908254015113,holdout,2,2,-0.021437713310580205,0.07526584552305615
tau,3,512,0.4946521785767002,train,6,6,0.020573584053753893,0.013319840541246
tau,3,512,0.4946521785767002,holdout,2,2,-0.006799103665255241,0.07200854700854702
tau,3,1024,0.5496135317518891,train,6,6,0.027468607305936074,0.019150957507891572
tau,3,1024,0.5496135317518891,holdout,2,2,-0.008936215753424653,0.10299361399774092
tau,3,2048,0.604574884927078,train,6,6,0.036562705663801834,0.02734709414813417
tau,3,2048,0.604574884927078,holdout,2,2,-0.014085943718868607,0.146960910652921
tau,3,4096,0.6595362381022669,train,6,6,0.05179498269896194,0.03830321962057242
tau,3,4096,0.6595362381022669,holdout,2,2,-0.01992322664359862,0.20793435244775257
tau,3,8192,0.7144975912774558,train,6,6,0.0697221242304828,0.05621317506981158
tau,3,8192,0.7144975912774558,holdout,2,2,-0.027621358640099458,0.2872532894736842
tau,4,256,0.4396908254015113,train,79,79,-0.003850390979392578,0.0320528169521748
tau,4,256,0.4396908254015113,holdout,74,74,-0.0009512498846969838,0.04260262796346866
tau,4,512,0.4946521785767002,train,79,79,-0.0015529879539204754,0.039374921492451455
tau,4,512,0.4946521785767002,holdout,74,74,-0.0004348976218316382,0.044996383928706425
tau,4,1024,0.5496135317518891,train,79,79,-0.0019155323391711458,0.05579865624427345
tau,4,1024,0.5496135317518891,holdout,74,74,-0.0003470936690114776,0.06317393769928624
tau,4,2048,0.604574884927078,train,79,79,-0.0022982354520328296,0.07934519860950127
tau,4,2048,0.604574884927078,holdout,74,74,-0.00040225030507732895,0.08884180410691833
tau,4,4096,0.6595362381022669,train,79,79,-0.002966772151898739,0.11291539041531358
tau,4,4096,0.6595362381022669,holdout,74,74,-0.0011244213504161594,0.12629318220343413
tau,4,8192,0.7144975912774558,train,79,79,-0.005076981150174889,0.16221663361279462
tau,4,8192,0.7144975912774558,holdout,74,74,-0.0029588512773690246,0.18069274863902365
tau,5,256,0.4396908254015113,train,2,2,0.021437713310580205,0.017949169573634634
tau,5,512,0.4946521785767002,train,2,2,0.03452433750024062,0.021688034188034205
tau,5,1024,0.5496135317518891,train,2,2,0.04858732876712329,0.031178081533482192
tau,5,2048,0.604574884927078,train,2,2,0.0671645133118021,0.043653350515463894
tau,5,4096,0.6595362381022669,train,2,2,0.09266868512110726,0.05566325007610365
tau,5,8192,0.7144975912774558,train,2,2,0.12225116417060188,0.0662554824561403
tau,6,256,0.4396908254015113,train,34,34,0.00927901023890785,0.04675106406792182
tau,6,256,0.4396908254015113,holdout,27,27,-0.004250410820376691,0.03756362959138877
tau,6,512,0.4946521785767002,train,34,34,-0.0018530890381774218,0.04120372707679481
tau,6,512,0.4946521785767002,holdout,27,27,-0.0017011749088375284,0.03858933933102692
tau,6,1024,0.5496135317518891,train,34,34,-0.0022474315068493128,0.05776398005908933
tau,6,1024,0.5496135317518891,holdout,27,27,-0.002627949010654488,0.054034105640299944
tau,6,2048,0.604574884927078,train,34,34,-0.0031736365981468654,0.08136684987601762
tau,6,2048,0.604574884927078,holdout,27,27,-0.004592661693703194,0.0759330771263896
tau,6,4096,0.6595362381022669,train,34,34,-0.004158291776918378,0.115838354813737
tau,6,4096,0.6595362381022669,holdout,27,27,-0.006555972062027427,0.10631764537410743
tau,6,8192,0.7144975912774558,train,34,34,-0.004900582020026723,0.16473045235029832
tau,6,8192,0.7144975912774558,holdout,27,27,-0.007397283415921652,0.14855016341856492
tau,7,256,0.4396908254015113,train,1,1,0.00234641638225256,0
tau,7,512,0.4946521785767002,train,1,1,-0.019037490262714733,0
tau,7,1024,0.5496135317518891,train,1,1,-0.027504280821917807,0
tau,7,2048,0.604574884927078,train,1,1,-0.044421978843871335,0
tau,7,4096,0.6595362381022669,train,1,1,-0.06374351211072664,0
tau,7,8192,0.7144975912774558,train,1,1,-0.09265269775415827,0
tau,8,256,0.4396908254015113,train,40,40,0.0042395477815699665,0.04175685842061668
tau,8,256,0.4396908254015113,holdout,48,48,0.0035640642775881686,0.03369904875933184
tau,8,512,0.4946521785767002,train,40,40,0.0030444875301087393,0.03831738072258824
tau,8,512,0.4946521785767002,holdout,48,48,0.005631294656084102,0.035321454924786784
tau,8,1024,0.5496135317518891,train,40,40,0.004165774828767123,0.054270446669489006
tau,8,1024,0.5496135317518891,holdout,48,48,0.008126872859589048,0.05022710062865957
tau,8,2048,0.604574884927078,train,40,40,0.006982223854177741,0.07731634057474826
tau,8,2048,0.604574884927078,holdout,48,48,0.01150415349546413,0.0710940628104592
tau,8,4096,0.6595362381022669,train,40,40,0.01057796280276816,0.11032068423374244
tau,8,4096,0.6595362381022669,holdout,48,48,0.01662071078431374,0.10217176949168763
tau,8,8192,0.7144975912774558,train,40,40,0.016371227724510884,0.15962184510290142
tau,8,8192,0.7144975912774558,holdout,48,48,0.024886682606316535,0.1461507151937457
tau,9,256,0.4396908254015113,train,5,5,-0.01821672354948805,0.03674134649865168
tau,9,256,0.4396908254015113,holdout,2,2,0.003839590443686005,0.08084667976023667
tau,9,512,0.4946521785767002,train,5,5,-0.012087295404898257,0.026744208090247534
tau,9,512,0.4946521785767002,holdout,2,2,0.024854501176321993,0.01805555555555554
tau,9,1024,0.5496135317518891,train,5,5,-0.018450342465753423,0.03816949019079686
tau,9,1024,0.5496135317518891,holdout,2,2,0.03408604452054795,0.02504841016403545
tau,9,2048,0.604574884927078,train,5,5,-0.02540785319856299,0.05518758078201007
tau,9,2048,0.604574884927078,holdout,2,2,0.05023100684653146,0.035491838487972494
tau,9,4096,0.6595362381022669,train,5,5,-0.03780276816608996,0.08222643729659679
tau,9,4096,0.6595362381022669,holdout,2,2,0.07201557093425606,0.050005172458477735
tau,9,8192,0.7144975912774558,train,5,5,-0.055707919109926986,0.1221320073877865
tau,9,8192,0.7144975912774558,holdout,2,2,0.09926244041821038,0.06592653508771938
phiRatioBucket,0.34-0.50,256,0.4396908254015113,train,81,81,0.0016195803311844256,0.038569416468278675
phiRatioBucket,0.34-0.50,256,0.4396908254015113,holdout,86,86,-0.0023811413604254306,0.040218977915797115
phiRatioBucket,0.34-0.50,512,0.4946521785767002,train,81,81,0.0011266553124318688,0.0388965784506252
phiRatioBucket,0.34-0.50,512,0.4946521785767002,holdout,86,86,0.002220689155783631,0.03843105370962861
phiRatioBucket,0.34-0.50,1024,0.5496135317518891,train,81,81,0.0017070438017926604,0.05504731405623426
phiRatioBucket,0.34-0.50,1024,0.5496135317518891,holdout,86,86,0.003284037511946482,0.05436500890576954
phiRatioBucket,0.34-0.50,2048,0.604574884927078,train,81,81,0.0028124076507674155,0.07820485226452534
phiRatioBucket,0.34-0.50,2048,0.604574884927078,holdout,86,86,0.004479282422479803,0.07694420129589506
phiRatioBucket,0.34-0.50,4096,0.6595362381022669,train,81,81,0.004486789269084543,0.11128364319706098
phiRatioBucket,0.34-0.50,4096,0.6595362381022669,holdout,86,86,0.0068569194093506146,0.1088517632537192
phiRatioBucket,0.34-0.50,8192,0.7144975912774558,train,81,81,0.00729916986129795,0.15988656705538604
phiRatioBucket,0.34-0.50,8192,0.7144975912774558,holdout,86,86,0.009926108808730969,0.15410299742648367
phiRatioBucket,0.50-0.67,256,0.4396908254015113,train,48,48,0.004346203071672357,0.04061936050269699
phiRatioBucket,0.50-0.67,256,0.4396908254015113,holdout,43,43,0.003735415509167394,0.041678808279992374
phiRatioBucket,0.50-0.67,512,0.4946521785767002,train,48,48,-0.0015675711228227427,0.03958862393685412
phiRatioBucket,0.50-0.67,512,0.4946521785767002,holdout,43,43,0.0020625704658939702,0.04563015818567166
phiRatioBucket,0.50-0.67,1024,0.5496135317518891,train,48,48,-0.0016766552511415529,0.055909111990778436
phiRatioBucket,0.50-0.67,1024,0.5496135317518891,holdout,43,43,0.002934354093660402,0.06403785307036816
phiRatioBucket,0.50-0.67,2048,0.604574884927078,train,48,48,-0.0016310206619669302,0.07930170354811321
phiRatioBucket,0.50-0.67,2048,0.604574884927078,holdout,43,43,0.003966279645531117,0.08956436013187137
phiRatioBucket,0.50-0.67,4096,0.6595362381022669,train,48,48,-0.001885542820069204,0.11325370965947784
phiRatioBucket,0.50-0.67,4096,0.6595362381022669,holdout,43,43,0.005063319787559345,0.12704191127472872
phiRatioBucket,0.50-0.67,8192,0.7144975912774558,train,48,48,-0.003232991188196447,0.16179062075686262
phiRatioBucket,0.50-0.67,8192,0.7144975912774558,holdout,43,43,0.0072232501158540395,0.1792433101777665
phiRatioBucket,0.67-0.84,256,0.4396908254015113,train,25,25,-0.0050426621160409545,0.026520510771004
phiRatioBucket,0.67-0.84,256,0.4396908254015113,holdout,19,19,-0.0028291719058739003,0.04251163509127082
phiRatioBucket,0.67-0.84,512,0.4946521785767002,train,25,25,0.0007494123151036822,0.036843241615303064
phiRatioBucket,0.67-0.84,512,0.4946521785767002,holdout,19,19,-0.000715695122658445,0.04030146030254727
phiRatioBucket,0.67-0.84,1024,0.5496135317518891,train,25,25,0.0006849315068493166,0.05193173237724507
phiRatioBucket,0.67-0.84,1024,0.5496135317518891,holdout,19,19,-0.0007885724585436188,0.05702779702096146
phiRatioBucket,0.67-0.84,2048,0.604574884927078,train,25,25,0.0010144916877848124,0.07342128154216573
phiRatioBucket,0.67-0.84,2048,0.604574884927078,holdout,19,19,-0.0005435347838746192,0.08121282091415391
phiRatioBucket,0.67-0.84,4096,0.6595362381022669,train,25,25,0.001801470588235295,0.10355803027037982
phiRatioBucket,0.67-0.84,4096,0.6595362381022669,holdout,19,19,-0.0009191176470588232,0.1156392201403832
phiRatioBucket,0.67-0.84,8192,0.7144975912774558,train,25,25,0.0015971929487327606,0.14920799548962135
phiRatioBucket,0.67-0.84,8192,0.7144975912774558,holdout,19,19,-0.002258677304863542,0.16633279756461453
phiRatioBucket,<0.34,256,0.4396908254015113,train,42,42,-0.006429790346172601,0.047887748932864314
phiRatioBucket,<0.34,256,0.4396908254015113,holdout,43,43,0.000744106675132947,0.042609705233612905
phiRatioBucket,<0.34,512,0.4946521785767002,train,42,42,-0.002831161155849681,0.03738007245085985
phiRatioBucket,<0.34,512,0.4946521785767002,holdout,43,43,-0.0007484284654777192,0.04310124883542501
phiRatioBucket,<0.34,1024,0.5496135317518891,train,42,42,-0.004426064090019567,0.05315194308242263
phiRatioBucket,<0.34,1024,0.5496135317518891,holdout,43,43,-0.0013539343740044583,0.061547458078220055
phiRatioBucket,<0.34,2048,0.604574884927078,train,42,42,-0.005695125492804,0.0752693373650684
phiRatioBucket,<0.34,2048,0.604574884927078,holdout,43,43,-0.002528812311843529,0.0868278304247067
phiRatioBucket,<0.34,4096,0.6595362381022669,train,42,42,-0.007427603394298894,0.10637936764543633
phiRatioBucket,<0.34,4096,0.6595362381022669,holdout,43,43,-0.0043051420294519995,0.1230529075788532
phiRatioBucket,<0.34,8192,0.7144975912774558,train,42,42,-0.010610109191911262,0.14998284642480245
phiRatioBucket,<0.34,8192,0.7144975912774558,holdout,43,43,-0.00583936482780658,0.17458773497038535
phiRatioBucket,>=0.84,256,0.4396908254015113,train,60,60,0.00047283845278725805,0.03929796584891856
phiRatioBucket,>=0.84,256,0.4396908254015113,holdout,65,65,0.005552638487792073,0.04182981809707787
phiRatioBucket,>=0.84,512,0.4946521785767002,train,60,60,-0.0030973694475051714,0.04060626213130132
phiRatioBucket,>=0.84,512,0.4946521785767002,holdout,65,65,0.0007089663650949987,0.03768680418355458
phiRatioBucket,>=0.84,1024,0.5496135317518891,train,60,60,-0.004757063356164383,0.05730479164410106
phiRatioBucket,>=0.84,1024,0.5496135317518891,holdout,65,65,0.0014209035827186522,0.05322867264729204
phiRatioBucket,>=0.84,2048,0.604574884927078,train,60,60,-0.007347977469160046,0.08138313376734632
phiRatioBucket,>=0.84,2048,0.604574884927078,holdout,65,65,0.0020490769465391335,0.07523437353506611
phiRatioBucket,>=0.84,4096,0.6595362381022669,train,60,60,-0.01127991637831603,0.11563234457528594
phiRatioBucket,>=0.84,4096,0.6595362381022669,holdout,65,65,0.0034385813148788916,0.10681312367047766
phiRatioBucket,>=0.84,8192,0.7144975912774558,train,60,60,-0.016677485595748498,0.1646181792927574
phiRatioBucket,>=0.84,8192,0.7144975912774558,holdout,65,65,0.00537785243417601,0.15264549345913736
squarefree,false,256,0.4396908254015113,train,99,99,0.003238442444927087,0.044793328787031406
squarefree,false,256,0.4396908254015113,holdout,99,99,0.0018616196090598825,0.0409956395405873
squarefree,false,512,0.4946521785767002,train,99,99,0.001085109473848815,0.04003689327596382
squarefree,false,512,0.4946521785767002,holdout,99,99,0.00426870773327025,0.03998397617774264
squarefree,false,1024,0.5496135317518891,train,99,99,0.0014777483741524838,0.05658462824286098
squarefree,false,1024,0.5496135317518891,holdout,99,99,0.0058861301369863015,0.056838484933021974
squarefree,false,2048,0.604574884927078,train,99,99,0.002299526764636571,0.07996077314386738
squarefree,false,2048,0.604574884927078,holdout,99,99,0.007827441838931313,0.08043567804177905
squarefree,false,4096,0.6595362381022669,train,99,99,0.0036087518786480743,0.11338986334527067
squarefree,false,4096,0.6595362381022669,holdout,99,99,0.011211269267065109,0.11326238570724799
squarefree,false,8192,0.7144975912774558,train,99,99,0.006049973290654422,0.160919680427676
squarefree,false,8192,0.7144975912774558,holdout,99,99,0.01621549475508092,0.15974530501073597
squarefree,true,256,0.4396908254015113,train,157,157,-0.002220060433468838,0.03612960454682504
squarefree,true,256,0.4396908254015113,holdout,157,157,0.0007051477141801273,0.04155345935873295
squarefree,true,512,0.4946521785767002,train,157,157,-0.0024039859810060364,0.03796759622547161
squarefree,true,512,0.4946521785767002,holdout,157,157,-0.0009084718839350248,0.04028849785076984
squarefree,true,1024,0.5496135317518891,train,157,157,-0.0034566955326760305,0.05372805183632223
squarefree,true,1024,0.5496135317518891,holdout,157,157,-0.0009870430154436767,0.05682652932167409
squarefree,true,2048,0.604574884927078,train,157,157,-0.004667826423019255,0.07646637690418107
squarefree,true,2048,0.604574884927078,holdout,157,157,-0.0013058886480314942,0.08007750242285429
squarefree,true,4096,0.6595362381022669,train,157,157,-0.006548153637625899,0.10882846611180304
squarefree,true,4096,0.6595362381022669,holdout,157,157,-0.0017934674806603039,0.11403022898510985
squarefree,true,8192,0.7144975912774558,train,157,157,-0.009995172433948703,0.1560755667667449
squarefree,true,8192,0.7144975912774558,holdout,157,157,-0.0024556434164781805,0.16258607387578236
parityOmega,even,256,0.4396908254015113,train,125,125,-0.0005836177474402728,0.038464043572978
parityOmega,even,256,0.4396908254015113,holdout,121,121,-0.0031150396299325866,0.042449372492750895
